id,db_id,question,gold_sql,reason,revised
2065,advertising_agencies,Show agency ids and the number of clients for each agency.,"SELECT agency_id , count(*) FROM Clients GROUP BY agency_id","The annotator’s query selects agency_id and COUNT(*) from Clients grouped by agency_id. This returns only those agencies that have at least one client. The question wording “for each agency” implies we must also list agencies that currently have zero clients. Verification queries showed 7 agencies without clients, confirming omission. Therefore the annotated query is incomplete/incorrect.","SELECT a.agency_id,   COUNT(c.client_id) AS num_clients  FROM Agencies a  LEFT JOIN Clients c ON a.agency_id = c.agency_id  GROUP BY a.agency_id;"
2066,advertising_agencies,How many clients does each agency have?,"SELECT agency_id , count(*) FROM Clients GROUP BY agency_id","The request asks for the number of clients for every agency. The annotated query counts clients per agency_id only inside the Clients table, so agencies that have no clients are completely omitted; the earlier verification query shows 7 such agencies in the database. Therefore the annotated query does not answer the question fully. The schema is otherwise respected, but the required LEFT JOIN to Agencies is missing.","SELECT a.agency_id, COUNT(c.client_id) AS client_count  FROM Agencies a  LEFT JOIN Clients c ON a.agency_id = c.agency_id  GROUP BY a.agency_id;"
2087,advertising_agencies,Show all client ids and the number of invoices for each client.,"SELECT client_id , count(*) FROM Invoices GROUP BY client_id","The question asks for “all client ids and the number of invoices for each client.” That implies every client in the Clients table must be present, even those without invoices (count = 0). The annotated query selects exclusively from Invoices, so any client lacking invoices is omitted. Therefore it does not satisfy the specification. All other aspects (aggregation, grouping) are fine but the required LEFT JOIN with Clients is missing.","SELECT c.client_id,   COUNT(i.invoice_id) AS invoice_count  FROM Clients AS c  LEFT JOIN Invoices AS i ON c.client_id = i.client_id  GROUP BY c.client_id;"
2088,advertising_agencies,How many invoices are there for each client id?,"SELECT client_id , count(*) FROM Invoices GROUP BY client_id","Nonetheless, the phrase can also be read as requiring a row for every client in the Clients table, including those with zero invoices. The annotated query omits such clients; a LEFT JOIN from Clients to Invoices would be needed in that interpretation. Because both readings are reasonable, the question is ambiguous even though the supplied query is correct for the narrower reading.","SELECT c.client_id,   COUNT(i.invoice_id) AS invoice_count  FROM Clients c  LEFT JOIN Invoices i ON i.client_id = c.client_id  GROUP BY c.client_id;"
2113,advertising_agencies,Show all invoice ids and the number of payments for each invoice.,"SELECT invoice_id , count(*) FROM Payments GROUP BY invoice_id","The query aggregates only the Payments table, producing results only for invoices that appear there. Any invoice lacking a corresponding row in Payments is omitted, violating the requirement. The correct logic is to start from Invoices, LEFT JOIN Payments, then COUNT the joined payment ids so that invoices without payments yield a count of 0.","SELECT i.invoice_id,   COUNT(p.payment_id) AS payment_count  FROM Invoices AS i  LEFT JOIN Payments AS p ON p.invoice_id = i.invoice_id  GROUP BY i.invoice_id;"
2114,advertising_agencies,How many payments are there for each invoice?,"SELECT invoice_id , count(*) FROM Payments GROUP BY invoice_id","The annotated query groups only the Payments table, therefore it returns a count for invoices that already have at least one payment and omits invoices with none. Because the wording “each invoice” is normally taken to mean every invoice in the Invoices table, the result is incomplete. A LEFT JOIN from Invoices to Payments, counting payment_id and yielding 0 when no rows match, is required. The phrasing of the question itself is ambiguous, since it can also be interpreted as ""only invoices that have at least one payment."" Thus the current SQL is not fully correct and the task statement is open to two reasonable interpretations.","SELECT i.invoice_id,   COUNT(p.payment_id) AS payment_count  FROM Invoices i  LEFT JOIN Payments p ON i.invoice_id = p.invoice_id  GROUP BY i.invoice_id;"
2119,advertising_agencies,Show the agency ids and the number of staff in each agent?,"SELECT agency_id , count(*) FROM Staff GROUP BY agency_id","The query counts rows in Staff grouped by agency_id. It therefore returns only those agencies that currently have at least one staff member. The question, however, can naturally be interpreted as “for every agency that exists, show how many staff (possibly zero) it has.” Under that interpretation, the query is incomplete because it omits agencies with zero staff. Since the wording does not clearly state whether such agencies should be included, the intent is ambiguous: one plausible reading expects all agencies, another expects only agencies with staff. Because of this ambiguity the query cannot be declared correct, and a safer formulation would start from Agencies and LEFT JOIN to Staff.",""" SELECT a.agency_id,   COUNT(s.staff_id) AS staff_count  FROM Agencies AS a  LEFT JOIN Staff AS s   ON a.agency_id = s.agency_id  GROUP BY a.agency_id;"""
2120,advertising_agencies,Return the agency ids and number of staff in each.,"SELECT agency_id , count(*) FROM Staff GROUP BY agency_id","The query counts rows in Staff grouped by agency_id. It therefore returns only those agencies that currently have at least one staff member. The question, however, can naturally be interpreted as “for every agency that exists, show how many staff (possibly zero) it has.” Under that interpretation, the query is incomplete because it omits agencies with zero staff. Since the wording does not clearly state whether such agencies should be included, the intent is ambiguous: one plausible reading expects all agencies, another expects only agencies with staff. Because of this ambiguity the query cannot be declared correct, and a safer formulation would start from Agencies and LEFT JOIN to Staff.","SELECT a.agency_id,   COUNT(s.staff_id) AS staff_count  FROM Agencies AS a  LEFT JOIN Staff AS s   ON a.agency_id = s.agency_id  GROUP BY a.agency_id;"
2125,advertising_agencies,List the client ids and the number of meeting for each client.,"SELECT client_id , count(*) FROM Meetings GROUP BY client_id","• The annotated query selects from Meetings only and groups by client_id, so it returns counts only for clients who appear in that table (i.e., clients with ≥1 meeting).   • If the intended answer must cover every client in the database, showing 0 when no meetings exist, the query is incomplete; it should start from Clients and LEFT JOIN to Meetings.   • If the question instead means “each client that has had a meeting,” then the query would be sufficient. Because both interpretations are reasonable, the question itself is ambiguous.   • Apart from the omission, the query’s syntax and grouping are valid for the limited scope it actually covers.","SELECT c.client_id,   COALESCE(COUNT(m.meeting_id), 0) AS num_meetings  FROM Clients AS c  LEFT JOIN Meetings AS m   ON c.client_id = m.client_id  GROUP BY c.client_id;"
2126,advertising_agencies,How many meetings are there for each client id?,"SELECT client_id , count(*) FROM Meetings GROUP BY client_id","However, clients that exist in the Clients table but have zero meetings would be absent from the result set, so the answer depends on how the question is read.","SELECT c.client_id, COUNT(m.meeting_id) AS meeting_cnt  FROM Clients c  LEFT JOIN Meetings m USING (client_id)  GROUP BY c.client_id;"
2131,advertising_agencies,Show the meeting ids and the number of staff in each meeting.,"SELECT meeting_id , count(*) FROM Staff_in_meetings GROUP BY meeting_id","The provided query aggregates the Staff_in_Meetings table, so it only returns meetings that actually have at least one staff-to-meeting link. The question states “the number of staff in each meeting”, which implies every meeting in the Meetings table should appear, even those with 0 staff. A test on the data shows 5 meetings that lack any entry in Staff_in_Meetings; the annotated query omits them, so the result set is incomplete and therefore incorrect. The schema is otherwise used correctly, but the required left join to include zero-count meetings is missing.","SELECT m.meeting_id, COUNT(sim.staff_id) AS staff_count  FROM Meetings m  LEFT JOIN Staff_in_Meetings sim ON m.meeting_id = sim.meeting_id  GROUP BY m.meeting_id"
2132,advertising_agencies,Count the number of staff in each meeting by meeting id.,"SELECT meeting_id , count(*) FROM Staff_in_meetings GROUP BY meeting_id","The provided query aggregates the Staff_in_Meetings table, so it only returns meetings that actually have at least one staff-to-meeting link. The question states “the number of staff in each meeting”, which implies every meeting in the Meetings table should appear, even those with 0 staff. A test on the data shows 5 meetings that lack any entry in Staff_in_Meetings; the annotated query omits them, so the result set is incomplete and therefore incorrect. The schema is otherwise used correctly, but the required left join to include zero-count meetings is missing.","SELECT m.meeting_id, COUNT(sim.staff_id) AS staff_count  FROM Meetings m  LEFT JOIN Staff_in_Meetings sim ON m.meeting_id = sim.meeting_id  GROUP BY m.meeting_id"
2133,advertising_agencies,Show the staff id and the number of meetings attended by the staff who attended some meeting but had the lowest attendance.,"SELECT staff_id , count(*) FROM Staff_in_meetings GROUP BY staff_id ORDER BY count(*) ASC LIMIT 1;","The query counts meetings per staff_id, then ORDER BY … LIMIT 1. LIMIT 1 arbitrarily keeps just the first row; if multiple staff have the same minimum count the result is incomplete. The grouping itself is fine and implicitly enforces “attended some meeting” (count > 0), but handling of ties is wrong. A correct approach must first find the minimum count and then return all staff with that count.","WITH cnt AS (   SELECT staff_id, COUNT(*) AS meetings_attended   FROM Staff_in_Meetings   GROUP BY staff_id  )  SELECT staff_id, meetings_attended  FROM cnt  WHERE meetings_attended = (SELECT MIN(meetings_attended) FROM cnt);"
2134,advertising_agencies,What is the staff id of the staff who attended the least meetings but attended some meeting?,"SELECT staff_id , count(*) FROM Staff_in_meetings GROUP BY staff_id ORDER BY count(*) ASC LIMIT 1;","The annotated query counts meetings per staff correctly and orders ascending, so it identifies one staff member with the minimum (non-zero) attendance. However, it returns two columns while the question asks only for the staff id, and with LIMIT 1 it arbitrarily chooses one id when several staff may be tied for the minimum. Because the question does not specify a tie-breaking rule, multiple valid answers exist, making the requirement ambiguous and the query mis-aligned with it.",SELECT staff_id  FROM Staff_in_Meetings  GROUP BY staff_id  HAVING COUNT(*) = (   SELECT MIN(cnt)   FROM (   SELECT COUNT(*) AS cnt   FROM Staff_in_Meetings   GROUP BY staff_id   )  );
